date,address,postal_code,county,price,not_full_market_price,vat_exclusive,description_of_property,property_size_description
"21/04/2010","164 Glenbrook, Old Singland Road, Limerick","","Limerick","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","17 Huntstown Drive, Huntstown","Dublin 15","Dublin","€190,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","18 Cairnhill, Westminster Road, Foxrock","Dublin 18","Dublin","€818,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","18 Delwood Grove, Knocklyon, Dublin 16","Dublin 16","Dublin","€440,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","18 Templemore Retirement Village, Templemore","","Tipperary","€112,500.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/04/2010","19 Nutgrove Mews, Maryborough Woods, Douglas","","Cork","€215,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","21 Anner Road, Inchicore","Dublin 8","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","226 Arthur Griffith Park, Lucan","","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","23 Riverwood Chase, Castleknock","","Dublin","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","23 The Glen, Glen Grove, Kilmallock","","Limerick","€220,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","25 Sycamore Drive, Archerstown Wood, Ashbourne","","Meath","€264,317.17","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","27 Forster Court, Forster Street, Galway","","Galway","€170,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","28 Ros Mor, Rosslare Harbour","","Wexford","€124,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","28 Ros Mor, Rosslare Harbour","","Wexford","€124,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","29 BELVEDERE LAWN, DOUGLAS ROAD  CORK","","Cork","€348,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","3 Lee View, Old Youghal Road, Cork","","Cork","€210,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","37 Garville Lane, Rathgar, Dublin 6","Dublin 6","Dublin","€500,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","4 Ard Na Dara, Clonard","","Wexford","€217,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","4 Castlerea View, Portarlington","","Laois","€132,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","4 The Crrescent, Greenfields  Firies, Killarney","","Kerry","€134,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","46 Blarney Park, Kimmage, Dublin","Dublin 12","Dublin","€322,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","48 Ballynakelly Green, Newcastle","","Dublin","€217,621.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","48 Talbot Avenue, Malahide","","Dublin","€405,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","5 Pairc na Heagliase, Corofin","","Clare","€53,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","52 John Dillon Street, Dublin 8","","Dublin","€205,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","57 Park Lane, Grange Rath, Drogheda","","Meath","€36,753.70","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","6  The Meadows, Millfarm, Dunboyne","","Meath","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","6 Allenwood, Tullyallen, Drogheda","","Louth","€259,500.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","6 Pairc na Heagliase, Corofin","","Clare","€127,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","6 St Annes Drive, Montenotte","","Cork","€289,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","66 Beinn Aoibhinn, Gortlee, Letterkenny","","Donegal","€149,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","67 HYDE PARK ROAD, DALKEY","","Dublin","€575,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","7 THE BRAMBLES, CASTLEPARK, MALLOW","","Cork","€179,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","72  Arconagh, Naas","","Kildare","€230,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","8 Stonepark Crescent, Pairc Na gCloch, Drumnasillagh  Glenties","","Donegal","€230,396.47","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","96  Rialto Court, Rialto, Dublin 8","","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","97 The Avenue, Victorine Abbey, Trim","","Meath","€308,370.04","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/04/2010","APARTMENT 11, SPRINGDALE, CLONATTIN VILLAGE  GOREY","","Wexford","€164,800.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","APARTMENT 14 BLOCK A, THE FORUM, SANDYFORD","Dublin 18","Dublin","€387,665.20","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"21/04/2010","Apartment No. 57 Rosanule, Phoenix Park Racecourse, Castleknock","","Dublin","€255,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","Apt 137 Block A, Smithfield Village, Dublin 7","Dublin 7","Dublin","€145,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Apt 8 Belarmine Hall, Stepaside, Dublin 18","","Dublin","€240,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","Ashfield, Crone, Redcross","","Wicklow","€330,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Bogtown, Cloneygowan","","Offaly","€82,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","cappateigue, castlegregory, co. kerry","","Kerry","€300,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Clogrennane, Carlow","","Carlow","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Clontubbrid, Freshford","","Kilkenny","€35,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","Cushina, Portarlington, Co Offaly","","Offaly","€87,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","drumawark, pettigo","","Donegal","€125,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Feeneys Cottage, Milltown, Dysart","","Roscommon","€110,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Knockaclarig, Rockchapel","","Cork","€22,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Lisbabe, Headford, Killarney","","Kerry","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","liscannor, clare","","Clare","€400,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Lisheenfurroor, Kilkee","","Clare","€20,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","lismullen, barony of skreen, .","","Meath","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","No 2 The Coach House Yard, Johnstown, Kildare","","Kildare","€213,105.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","No 6 Clondarrig Court, Bellingham, Portlaoise","","Laois","€245,000.00","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","No. 14 Windtown Park, Rathowen","","Westmeath","€79,295.15","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"21/04/2010","No.10 Windtown Park, Rathowen","","Westmeath","€79,295.15","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"21/04/2010","Number 7, Havelock Square, Dublin","","Dublin","€230,000.00","Yes","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Snugoboro, Belmont, Coach Hill  Rochestown","","Cork","€600,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"21/04/2010","Tawley, Castlegal","","Leitrim","€142,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","1 CARRIGEENLEA, CLIFF ROAD, TRAMORE","","Waterford","€460,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","1 Cloghers Lodge, Cloghers, Tralee","","Kerry","€75,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","1 Harbour Court, Youghal","","Cork","€183,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","1 The Meadows, Ballyporeen","","Tipperary","€132,157.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","106 Kincora Road, Clontarf, Dublin 3","","Dublin","€450,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","106 Wilfield Road, Sandymount, Dublin 4","","Dublin","€612,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","11 cloughvalley, carrickmacross","","Monaghan","€112,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","12 Fairlands, Roscommon Road, Athlone","","Westmeath","€145,374.44","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","127 clonsilla road, clonsilla","","Dublin","€328,790.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","14 Blackwood Lawn, Ongar","Dublin 15","Dublin","€515,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","14 Station House, Seabrook Manor, Portmarnock","","Dublin","€337,500.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","141 Morristown Wood, Newbridge","","Kildare","€229,074.88","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2010","15 Antogher Road, Roscommon","","Roscommon","€245,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","15 Ard na Greine, The Ballagh, Enniscorthy","","Wexford","€198,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","19 Hampton Square, Navan Road","Dublin 7","Dublin","€345,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","2 An Maimin, Ballyferriter, Dingle","","Kerry","€315,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","2 Farmleigh Court, Farmleigh Woods, Castleknock","","Dublin","€660,792.95","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2010","20 Byfield Terrace, Old Youghal Road, Cork","","Cork","€130,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","20 knightsbrook park, trim","","Meath","€292,775.33","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2010","207 Rosemount, Clongour, Thurles","","Tipperary","€197,970.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","21 Cois Na Habhainn, Gurteen","","Sligo","€100,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","227 Orwell Park Heights, Templeogue, Dublin 6W","","Dublin","€337,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","23 Cill Dara, Oakpark, Tralee","","Kerry","€185,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","3 Castlegate Copse, Adamstown","","Dublin","€198,237.88","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","3 Creston Avenue, St. Margaret's Road, Meakstown Finglas","Dublin 11","Dublin","€260,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","31 Churchwell Mews, Belmayne, Balgriffin","Dublin 13","Dublin","€325,991.18","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2010","32 Armstrong Grove, Clara","","Offaly","€143,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","33 Rosedale Close, Rosedale, Clonee","","Dublin","€155,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","35 Crescent Court, Fr Griffin Road","","Galway","€244,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","37 South Ridge, Silversprings","","Cork","€285,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","38 Kennyswell Road, Kilkenny","","Kilkenny","€100,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","44 BEECHPARK COURT, COOLOCK","Dublin 5","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","46 Ballynakelly Green, Newcastle","","Dublin","€250,000.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"22/04/2010","5 An Tobair, Duagh","","Kerry","€90,265.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","5 Beaulieu View, Termonfeckin Road, Drogheda","","Louth","€150,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","5 COOLATREE ROAD, BEAUMONT","Dublin 9","Dublin","€255,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","5 Linscourt Court, Linsfort","","Donegal","€170,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","50 Farney Park, Sandymount, Dublin 4","","Dublin","€760,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","51 Capella Court, Langton Cross, Newbridge","","Kildare","€127,312.77","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","53 Riverrun, Lough Dooley, Belturbet","","Cavan","€119,295.15","No","Yes","New Dwelling house /Apartment","greater than 125 sq metres"
"22/04/2010","56 White Strand, Aylesbury Park, Knappaghmore","","Sligo","€175,682.00","No","Yes","New Dwelling house /Apartment","less than 38 sq metres"
"22/04/2010","57  Lisadell, Maryborough Hill, Doughlas","","Cork","€275,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","58 Hybreasal House, South Circular Road, Dublin 8","Dublin 8","Dublin","€180,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","59 Mount Andrew Rise, Lucan","","Dublin","€170,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","6 The Avenue, Sevitt Manor, Bettystown","","Meath","€310,000.00","No","No","Second-Hand Dwelling house /Apartment",""
"22/04/2010","61 Bruhenny, Churchtown, Mallow","","Cork","€209,000.00","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","64 The Hawthorn, Carrownacleigha, Coolaney","","Sligo","€101,360.56","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
"22/04/2010","69 Kilkee House, Clare Village, Clare Hall  Dublin 17","","Dublin","€114,493.39","No","Yes","New Dwelling house /Apartment","greater than or equal to 38 sq metres and less than 125 sq metres"
